# fs=395.9 rpm=0
timestamp_ms,az,current_A,rpm
2465,9.4144,0.0184,0
2468,9.8851,0.0146,0
2470,9.9636,0.0191,0
2473,9.6497,0.0185,0
2476,9.5321,0.0179,0
2478,9.7674,0.0227,0
2481,9.7282,0.0117,0
2483,9.5321,0.0023,0
2486,9.4536,0.0048,0
2488,9.7674,0.0076,0
2491,9.6890,0.0087,0
2493,9.8459,0.0076,0
2496,9.8851,0.0061,0
2498,9.6497,0.0015,0
2501,9.5713,0.0021,0
2503,9.4928,0.0053,0
2506,9.4536,0.0067,0
2508,9.5713,0.0020,0
2511,9.6105,0.0046,0
2513,9.7282,0.0022,0
2516,9.6105,0.0093,0
2518,9.8459,-0.0043,0
2521,9.9243,0.0038,0
2524,9.9243,0.0009,0
2526,9.9636,-0.0010,0
2529,9.9636,-0.0098,0
2531,9.5713,0.0018,0
2534,9.5321,0.0076,0
2536,9.8067,0.0048,0
2539,9.8459,0.0089,0
2541,9.7674,0.0058,0
2544,9.6497,0.0071,0
2546,9.7282,0.0063,0
2549,9.8459,0.0036,0
2551,9.8851,0.0053,0
2554,9.7674,0.0041,0
2556,9.6890,0.0044,0
2559,10.0812,-0.0006,0
2561,10.0028,0.0069,0
2564,9.8851,0.0055,0
2566,9.8851,0.0049,0
2569,9.8067,-0.0015,0
2572,9.4928,0.0101,0
2574,9.3752,0.0134,0
2577,9.9243,0.0097,0
2579,9.9636,0.0176,0
2582,9.8851,0.0172,0
2584,9.8851,0.0142,0
2587,10.0812,0.0143,0
2589,10.2774,0.0163,0
2592,10.0812,0.0232,0
2594,10.0420,0.0206,0
2597,9.8459,0.0269,0
2599,9.9243,0.0199,0
2602,9.9243,0.0165,0
2604,10.0028,0.0142,0
2607,10.0812,0.0110,0
2609,10.1989,0.0083,0
2612,9.6890,0.0171,0
2614,9.6890,0.0128,0
2617,9.8067,0.0092,0
2620,9.8459,0.0041,0
2622,10.0420,0.0083,0
2625,9.9636,0.0001,0
2627,10.0812,-0.0010,0
2630,10.1597,-0.0064,0
2632,10.0028,-0.0020,0
2635,9.6890,-0.0054,0
2637,9.7674,-0.0037,0
2640,9.8459,-0.0016,0
2642,9.6890,-0.0017,0
2645,9.5321,-0.0071,0
2647,9.6890,-0.0104,0
2650,9.6105,-0.0073,0
2652,9.9243,-0.0079,0
2655,9.7674,0.0001,0
2657,9.6497,0.0068,0
# fs=395.8 rpm=0
timestamp_ms,az,current_A,rpm
2801,9.7282,0.0126,0
2803,9.7674,0.0070,0
2806,10.0028,0.0029,0
2808,10.0420,0.0067,0
2811,9.8459,0.0066,0
2813,9.7282,0.0012,0
2816,9.8067,0.0006,0
2818,9.8851,0.0027,0
2821,9.9243,0.0098,0
2823,9.7674,0.0105,0
2826,9.7674,0.0098,0
2828,9.6890,0.0190,0
2831,9.7282,0.0145,0
2833,9.8459,0.0021,0
2836,9.7674,-0.0032,0
2838,9.9243,-0.0018,0
2841,9.8067,-0.0007,0
2843,9.8851,0.0003,0
2846,9.7282,0.0025,0
2848,9.6890,-0.0035,0
2851,9.5321,-0.0034,0
2854,9.6497,-0.0033,0
2856,9.9636,-0.0019,0
2859,9.7674,-0.0014,0
2861,9.9243,-0.0003,0
2864,9.8851,-0.0059,0
2866,10.1597,0.0005,0
2869,10.1205,0.0039,0
2871,9.8067,-0.0069,0
2874,10.0028,-0.0056,0
2876,9.9636,-0.0039,0
2879,10.0028,0.0041,0
2881,9.9636,0.0096,0
2884,9.7674,0.0091,0
2886,9.8067,0.0184,0
2889,10.0812,0.0172,0
2891,10.1205,0.0155,0
2894,9.9636,0.0206,0
2896,9.7674,0.0210,0
2899,9.7674,0.0096,0
2902,9.7674,0.0025,0
2904,9.8459,0.0083,0
2907,9.9636,0.0138,0
2909,9.7674,0.0192,0
2912,9.9243,0.0205,0
2914,9.8067,0.0183,0
2917,9.6890,0.0269,0
2919,9.5321,0.0303,0
2922,9.4536,0.0345,0
2924,9.5321,0.0256,0
2927,9.6105,0.0259,0
2929,9.6890,0.0308,0
2932,9.8851,0.0297,0
2934,9.8851,0.0248,0
2937,10.1989,0.0200,0
2939,10.2381,0.0192,0
2942,9.9636,0.0225,0
2944,10.1989,0.0108,0
2947,10.0028,0.0153,0
2950,9.8851,0.0205,0
2952,10.0028,0.0274,0
2955,9.7282,0.0281,0
2957,9.7674,0.0235,0
2960,10.0420,0.0287,0
2962,10.0028,0.0142,0
2965,9.8067,0.0103,0
2967,9.6105,0.0136,0
2970,9.4536,0.0131,0
2972,9.6497,0.0107,0
2975,9.7282,0.0100,0
2977,10.5127,0.0107,0
2980,9.9636,0.0067,0
2982,9.6497,0.0021,0
2985,9.6890,-0.0026,0
2987,9.8459,-0.0013,0
2990,9.8459,0.0031,0
2992,9.9243,-0.0011,0
2995,10.0028,0.0065,0
2998,9.8851,0.0097,0
3000,9.8459,-0.0013,0
3003,9.6105,0.0037,0
3005,9.6890,0.0040,0
3008,9.9636,0.0030,0
3010,9.8851,-0.0031,0
3013,9.7674,-0.0063,0
3015,9.8459,-0.0031,0
3018,9.5713,-0.0031,0
3020,9.6105,-0.0030,0
3023,9.5321,-0.0056,0
3025,9.6890,-0.0091,0
3028,9.8851,0.0010,0
3030,9.4536,0.0096,0
3033,9.6497,-0.0008,0
3035,9.3752,-0.0050,0
3038,9.4928,-0.0020,0
3040,9.7282,-0.0047,0
3043,9.2183,0.0034,0
3046,9.4928,0.0005,0
3048,9.4536,-0.0006,0
3051,9.7282,0.0036,0
3053,10.1989,0.0027,0
3056,9.9243,0.0019,0
3058,9.5321,0.0057,0
3061,9.6497,0.0071,0
3063,9.8067,0.0082,0
3066,9.6890,0.0014,0
3068,9.5321,-0.0025,0
3071,9.4928,0.0079,0
3073,9.6890,0.0070,0
3076,9.7674,0.0081,0
3078,9.6497,0.0078,0
3081,9.6105,0.0114,0
3083,9.8067,0.0204,0
3086,9.7282,0.0163,0
3088,9.6890,0.0115,0
3091,9.6497,0.0067,0
3094,9.4536,0.0079,0
3096,9.6890,0.0031,0
3099,9.5713,0.0022,0
3101,9.6890,0.0067,0
3104,9.8459,0.0105,0
3106,10.2381,-0.0006,0
3109,10.0028,0.0043,0
3111,10.0420,0.0052,0
3114,9.9636,-0.0039,0
3116,9.8067,0.0015,0
3119,10.0028,0.0074,0
3121,9.8459,0.0000,0
3124,10.5520,0.0016,0
3126,10.0420,0.0088,0
3129,10.3166,0.0083,0
3131,10.1205,0.0113,0
3134,9.8851,0.0098,0
3136,9.9636,0.0040,0
3139,9.8851,0.0004,0
3142,9.7674,-0.0014,0
3144,9.9636,-0.0075,0
3147,10.0420,-0.0022,0
3149,9.8459,0.0003,0
3152,9.5713,-0.0008,0
3154,9.7674,0.0035,0
3157,9.8067,0.0078,0
3159,10.0028,0.0049,0
3162,9.9636,0.0155,0
3164,10.2774,0.0219,0
3167,9.8459,0.0235,0
3169,10.1597,0.0241,0
3172,10.0420,0.0201,0
3174,10.0028,0.0193,0
3177,9.9636,0.0231,0
3179,9.7282,0.0284,0
3182,10.0028,0.0250,0
3184,10.0028,0.0196,0
3187,9.8851,0.0123,0
3190,9.6497,0.0087,0
3192,9.8067,0.0070,0
3195,9.6497,0.0127,0
3197,9.7674,0.0183,0
3200,10.1597,0.0216,0
3202,10.1597,0.0186,0
3205,9.8851,0.0167,0
3207,10.0028,0.0184,0
3210,10.0420,0.0087,0
3212,10.0028,0.0109,0
3215,9.6890,0.0186,0
3217,9.6497,0.0233,0
3220,9.6497,0.0213,0
3222,9.5713,0.0243,0
3225,9.6497,0.0176,0
3227,9.8067,0.0159,0
3230,9.6890,0.0170,0
3232,10.0812,0.0081,0
3235,10.0812,0.0091,0
3238,10.1597,0.0073,0
3240,10.1205,0.0163,0
3243,9.9243,0.0174,0
3245,9.9636,0.0085,0
3248,9.7674,0.0133,0
3250,9.8067,0.0109,0
3253,9.5713,0.0102,0
3255,9.7282,0.0089,0
3258,10.0420,-0.0014,0
3260,10.1205,-0.0081,0
3263,10.0028,-0.0008,0
3265,10.1205,-0.0063,0
3268,10.1205,-0.0012,0
3270,9.8067,-0.0008,0
3273,9.8459,0.0061,0
3275,9.8067,0.0172,0
3278,9.6105,0.0057,0
3280,9.7282,0.0031,0
3283,9.6890,-0.0062,0
